URL,page_type,locale,GSC_status,indexable,sitemap,internal_links,raw_similarity_risk,v2_similarity_risk,intent_relationship,value_score,action,merge_confidence,merge_reason,functional_equivalence,merge_target,human_review_required,v1_action
https://funnytools.win/fr/,home,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,216,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/fr/outils/calcul-moyenne-notes/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,78,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/calculateur-age/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculateur-ecart-type/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,9,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculateur-heures-supplementaires/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculateur-inflation-pouvoir-achat/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculateur-interets-composes/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/calculateur-jours-ouvres/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculateur-mensualite-pret-immobilier/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculateur-moyenne-ponderee/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/calculateur-objectif-epargne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,9,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/calculateur-pourcentage/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculateur-rang-percentile/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculateur-salaire-net/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculateur-score-t/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculateur-score-z/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/calculer-difference-entre-dates/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/cao-2d-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/choisir-entre-deux-options/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/chronometre-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/compresser-image/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,10,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/compresser-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/compteur-caracteres/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/compteur-mots/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/convertir-csv-en-json/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/convertir-image-en-base64/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/convertir-images-en-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/convertir-jpg-en-png/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/convertir-jpg-en-webp/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/convertir-json-en-csv/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/convertir-majuscules-minuscules/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/convertir-pdf-en-image/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/convertir-png-en-jpg/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/convertir-timestamp-unix/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/convertir-webp-en-jpg/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/creer-diagramme-circulaire/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/creer-diagramme-flux/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/creer-graphique-barres/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/diviser-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/editeur-markdown-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/encoder-decoder-base64/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/encoder-decoder-url/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/extraire-pages-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/faire-pivoter-image/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/faire-pivoter-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/formater-valider-json/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,10,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/fusionner-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,78,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/generateur-code-barres/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/generateur-code-qr/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/generateur-couleurs-hex-rgb-hsl/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/generateur-groupes-aleatoires/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/generateur-groupes-classe/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/fr/outils/generateur-mot-de-passe-securise/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/generateur-nombres-aleatoires/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/generateur-uuid-v4/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/,hub,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,78,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/fr/outils/lancer-des-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/minuteur-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/minuteur-pomodoro/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/plan-de-classe-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/quoi-manger-ce-soir/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/rappel-pause-ecran/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/recadrer-image/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/redimensionner-image/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/reorganiser-pages-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/roue-aleatoire/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/supprimer-lignes-doublons/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/supprimer-lignes-vides/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/supprimer-pages-pdf/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/tableau-blanc-dessin-en-ligne/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/fr/outils/tirage-au-sort-eleves/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/fr/outils/tirage-au-sort-noms/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,8,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/fr/outils/trier-lignes-texte/,tool,fr,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-fr.xml,6,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/guides/2d-cad-drawing-board-workflow-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,3,medium,low,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/a4-vs-us-letter-printing-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,10,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/age-calculator-school-cutoff-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,5,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/anova-apa-format-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,11,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/anova-post-hoc-tukey-bonferroni/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,2,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/bar-chart-school-report-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,11,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/barcode-printing-quiet-zone-svg-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,5,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/base64-utf8-unicode-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,4,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/break-reminder-work-interval-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,4,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/business-days-calendar-days-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,5,high,high,NONE,,IMPROVE,NONE,multi-signal value triage remains below review floor after similarity recalibration,NO,,yes,IMPROVE
https://funnytools.win/guides/cad-grid-snap-orthogonal-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,5,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/camelcase-snake-case-kebab-case-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,5,medium,low,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/chart-flowchart-alt-text-accessibility/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/chart-or-flowchart-selection-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,8,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/chinese-english-mixed-word-count-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,4,high,high,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/classroom-group-roles-rotation-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,7,high,low,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/classroom-lottery-tool-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,15,high,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/guides/classroom-random-group-absent-student-repair-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,4,high,high,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/classroom-random-group-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,22,high,high,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/guides/classroom-random-group-materials-handoff-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,2,medium,low,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/classroom-random-group-no-repeat-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,7,high,low,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/classroom-random-group-seat-transition-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,3,medium,low,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/classroom-random-group-shareable-result-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,4,high,low,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/classroom-random-group-size-balance-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,5,high,high,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/classroom-random-picker-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,21,high,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,MERGE
https://funnytools.win/guides/classroom-timer-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,19,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/clean-copied-text-from-pdf-web-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,7,medium,low,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/code128-vs-code39-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,8,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/compress-image-to-upload-limit/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/compress-pdf-to-upload-limit/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,8,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/confidence-interval-95-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,10,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/countdown-stopwatch-pomodoro-comparison/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,5,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/cronbach-alpha-interpretation/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,2,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/crop-vs-resize-vs-compress-image/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,5,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/csv-to-json-conversion-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/csv-to-json-header-duplicate-column-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,6,high,low,NONE,,WAIT,NONE,new or evidence window too short; preserve observation state,NO,,no,WAIT
https://funnytools.win/guides/csv-utf8-bom-excel-garbled-text/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,7,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/cvc-word-families-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,4,low,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/date-arithmetic-end-of-month-dst-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
https://funnytools.win/guides/date-difference-inclusive-exclusive-guide/,guide,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-guides.xml,6,medium,low,NONE,,KEEP,NONE,functional intent calibration found no high-confidence SAME outcome,NO,,no,KEEP
