URL,page_type,locale,GSC_status,indexable,sitemap,internal_links,similarity_risk,cannibalization_risk,value_score,action,merge_target,confidence,reason,technical_change_required,human_review_required
https://funnytools.win/tools/random-name-picker/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,27,high,high,82,MERGE,https://funnytools.win/tools/random-wheel/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/random-number-picker/,tool,zh-TW,Not indexed,yes,sitemap-tools.xml,29,high,high,83,MERGE,https://funnytools.win/tools/random-name-picker/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/random-student-picker/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,28,high,high,82,MERGE,https://funnytools.win/tools/group-generator/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/random-wheel/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,24,high,high,83,MERGE,https://funnytools.win/tools/random-name-picker/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/remove-duplicate-lines/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,15,high,high,81,MERGE,https://funnytools.win/tools/sort-lines/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/remove-empty-lines/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,20,high,high,82,MERGE,https://funnytools.win/tools/remove-duplicate-lines/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/rotate-pdf/,tool,zh-TW,Not indexed,yes,sitemap-tools.xml,14,high,high,83,MERGE,https://funnytools.win/tools/pdf-page-reorder/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/savings-goal/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,15,high,high,83,MERGE,https://funnytools.win/tools/mortgage-payment/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/seating-chart/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,21,medium,low/unknown,86,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/tools/sketchpad/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,17,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/tools/sort-lines/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,23,high,high,82,MERGE,https://funnytools.win/tools/remove-duplicate-lines/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/split-pdf/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,30,high,high,83,MERGE,https://funnytools.win/tools/extract-pdf-pages/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/spss-result-interpreter/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,15,high,high,82,MERGE,https://funnytools.win/tools/apa-7-report-generator/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/standard-deviation/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,28,high,high,82,MERGE,https://funnytools.win/tools/z-score-calculator/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/stopwatch/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,19,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/tools/t-score-calculator/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,26,high,high,82,MERGE,https://funnytools.win/tools/z-score-calculator/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/teacher-exam-score-converter/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,16,high,high,82,MERGE,https://funnytools.win/tools/weighted-average-calculator/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/this-or-that/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,16,high,high,84,MERGE,https://funnytools.win/tools/random-wheel/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/timestamp-converter/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,16,medium,low/unknown,87,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/tools/url-encoder/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,24,high,high,83,MERGE,https://funnytools.win/tools/base64/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/uuid-generator/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,15,medium,low/unknown,85,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/tools/webp-to-jpg/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,14,high,high,81,MERGE,https://funnytools.win/tools/jpg-to-webp/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/weighted-average-calculator/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,29,high,high,82,MERGE,https://funnytools.win/tools/teacher-exam-score-converter/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/what-to-eat/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,15,medium,low/unknown,84,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/tools/word-counter/,tool,zh-TW,Not indexed,yes,sitemap-tools.xml,34,high,high,83,MERGE,https://funnytools.win/tools/character-counter/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/tools/z-score-calculator/,tool,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-tools.xml,25,high,high,82,MERGE,https://funnytools.win/tools/standard-deviation/,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/workflows/creator-social-toolkit/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,24,high,low/unknown,68,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/workflows/daily-decision-toolkit/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,14,medium,low/unknown,69,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/workflows/grade-gpa-check-toolkit/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,11,medium,low/unknown,69,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/workflows/graduate-statistics-report-toolkit/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,18,high,low/unknown,71,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/workflows/,hub,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,312,medium,low/unknown,48,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/workflows/office-document-toolkit/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,42,high,low/unknown,68,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/workflows/qr-barcode-publishing-toolkit/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,15,medium,low/unknown,70,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/workflows/student-report-toolkit/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,19,high,low/unknown,68,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/workflows/teacher-classroom-random-toolkit/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,32,high,low/unknown,69,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/workflows/teacher-exam-score-toolkit/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,19,high,low/unknown,73,IMPROVE,,review,quality/link/similarity risk requires review,no,yes
https://funnytools.win/workflows/text-cleanup-publishing-toolkit/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,12,medium,low/unknown,72,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/workflows/verify-tool-result/,workflow,zh-TW,UNKNOWN (no current URL-level Coverage sample),yes,sitemap-workflows.xml,6,low,low/unknown,68,KEEP,,medium,distinct current route with passing technical checks,no,no
https://funnytools.win/zh/about/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/about-tools/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/category/draw/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/category/image/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/category/money/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/category/pdf/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/category/random/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/category/statistics/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/category/study/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/category/text/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/category/time/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/contact/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/disclaimer/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/age-calculator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/apa-7-report-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/bar-chart-maker/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/barcode-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/break-reminder/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/business-days/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/cad-2d/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/character-counter/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/class-rank-percentile-calculator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/color-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/compound-interest/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/countdown-timer/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/date-difference/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/dice-roller/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/flowchart/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/gpa-calculator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/grade-average/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/group-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/image-compressor/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/image-crop/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/image-resizer/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/image-rotate-flip/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/inflation/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/jpg-to-png/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/jpg-to-webp/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/markdown-previewer/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/mortgage-payment/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/net-salary/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/normalized-score-converter/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/overtime-pay/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/password-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/percentage-calculator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/percentile-rank-calculator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/pie-chart-maker/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/png-to-jpg/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/pomodoro-timer/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/qr-code-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/random-group-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/random-name-picker/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/random-number-picker/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/random-student-picker/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/random-wheel/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/remove-duplicate-lines/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/remove-empty-lines/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/savings-goal/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/seating-chart/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/sketchpad/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/sort-lines/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/spss-result-interpreter/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/standard-deviation/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/stopwatch/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/t-score-calculator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/teacher-exam-score-converter/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/this-or-that/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/timestamp-converter/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/uuid-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/webp-to-jpg/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/weighted-average-calculator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/what-to-eat/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/word-counter/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/embed/z-score-calculator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/privacy/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/terms/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/age-calculator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/apa-7-report-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/bar-chart-maker/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/barcode-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/base64/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/break-reminder/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/bulk-image-compressor/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/business-days/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/cad-2d/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/case-converter/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/character-counter/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/class-rank-percentile-calculator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/color-generator/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/compound-interest/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
https://funnytools.win/zh/tools/countdown-timer/,redirect,zh-TW,UNKNOWN (no current URL-level Coverage sample),no,not in sitemap,0,not applicable,low/unknown,,RETIRE,,review,intentional excluded route; preserve current policy,no,no
