url,locale,page_type,cluster,tool_slug,current_status,http_status,canonical,robots,indexable,sitemap_present,lastmod,internal_link_count,crawl_depth,phase2b_treatment,phase2b_control,historical_gsc_clicks,historical_gsc_impressions,historical_gsc_avg_position,last_known_crawl,similarity_risk,editorial_leakage,unique_function,unique_search_intent,decision,decision_reason
https://funnytools.win/guides/two-way-anova-interaction-guide/,zh-TW,guide,statistics,,200 live verified,200 local build,https://funnytools.win/guides/two-way-anova-interaction-guide/,"index,follow (implicit)",yes,yes,2026-06-25,41,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/unit-price-comparison-guide/,zh-TW,guide,general,,200 live verified,200 local build,https://funnytools.win/guides/unit-price-comparison-guide/,"index,follow (implicit)",yes,yes,2026-07-26,36,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/unix-timestamp-seconds-milliseconds-guide/,zh-TW,guide,time,,200 live verified,200 local build,https://funnytools.win/guides/unix-timestamp-seconds-milliseconds-guide/,"index,follow (implicit)",yes,yes,2026-08-27,34,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/url-encoding-percent-encoding-guide/,zh-TW,guide,text,,200 live verified,200 local build,https://funnytools.win/guides/url-encoding-percent-encoding-guide/,"index,follow (implicit)",yes,yes,2026-08-27,34,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/utf8-bytes-vs-characters-guide/,zh-TW,guide,text,,200 live verified,200 local build,https://funnytools.win/guides/utf8-bytes-vs-characters-guide/,"index,follow (implicit)",yes,yes,2026-08-27,31,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/uuid-v4-collision-probability-guide/,zh-TW,guide,security,,200 live verified,200 local build,https://funnytools.win/guides/uuid-v4-collision-probability-guide/,"index,follow (implicit)",yes,yes,2026-08-27,34,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/uuid-v4-vs-v7-guide/,zh-TW,guide,security,,200 live verified,200 local build,https://funnytools.win/guides/uuid-v4-vs-v7-guide/,"index,follow (implicit)",yes,yes,2026-08-27,34,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/visual-schedule-slots-guide/,zh-TW,guide,general,,200 live verified,200 local build,https://funnytools.win/guides/visual-schedule-slots-guide/,"index,follow (implicit)",yes,yes,2026-07-30,36,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/weighted-grade-weights-not-100-guide/,zh-TW,guide,statistics,,200 live verified,200 local build,https://funnytools.win/guides/weighted-grade-weights-not-100-guide/,"index,follow (implicit)",yes,yes,2026-08-27,34,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/wifi-qr-code-format-security-guide/,zh-TW,guide,general,,200 live verified,200 local build,https://funnytools.win/guides/wifi-qr-code-format-security-guide/,"index,follow (implicit)",yes,yes,2026-08-27,34,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/word-count-essay-limits-guide/,zh-TW,guide,text,,200 live verified,200 local build,https://funnytools.win/guides/word-count-essay-limits-guide/,"index,follow (implicit)",yes,yes,2026-07-19,41,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/word-count-vs-character-count-guide/,zh-TW,guide,text,,200 live verified,200 local build,https://funnytools.win/guides/word-count-vs-character-count-guide/,"index,follow (implicit)",yes,yes,2026-08-27,35,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/work-deadline-business-day-planning/,zh-TW,guide,text,,200 live verified,200 local build,https://funnytools.win/guides/work-deadline-business-day-planning/,"index,follow (implicit)",yes,yes,2026-08-27,35,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/guides/z-score-calculator-guide/,zh-TW,guide,statistics,,200 live verified,200 local build,https://funnytools.win/guides/z-score-calculator-guide/,"index,follow (implicit)",yes,yes,2026-06-25,43,1,no,no,0,4,15,2026-08-25T03:38:20Z,low,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/methodology/,zh-TW,hub,general,,200 live verified,200 local build,https://funnytools.win/methodology/,"index,follow (implicit)",yes,yes,2026-08-27,47,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/methodology/accessibility-compatibility/,zh-TW,methodology,general,,200 live verified,200 local build,https://funnytools.win/methodology/accessibility-compatibility/,"index,follow (implicit)",yes,yes,2026-08-27,33,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/methodology/ai-assisted-content/,zh-TW,methodology,general,,200 live verified,200 local build,https://funnytools.win/methodology/ai-assisted-content/,"index,follow (implicit)",yes,yes,2026-08-27,32,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/methodology/browser-local-processing/,zh-TW,methodology,general,,200 live verified,200 local build,https://funnytools.win/methodology/browser-local-processing/,"index,follow (implicit)",yes,yes,2026-08-27,33,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/methodology/calculator-formula-verification/,zh-TW,methodology,general,,200 live verified,200 local build,https://funnytools.win/methodology/calculator-formula-verification/,"index,follow (implicit)",yes,yes,2026-08-27,32,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/methodology/content-sourcing-corrections/,zh-TW,methodology,general,,200 live verified,200 local build,https://funnytools.win/methodology/content-sourcing-corrections/,"index,follow (implicit)",yes,yes,2026-08-27,33,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/methodology/file-tool-verification/,zh-TW,methodology,general,,200 live verified,200 local build,https://funnytools.win/methodology/file-tool-verification/,"index,follow (implicit)",yes,yes,2026-08-27,33,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/methodology/public-test-cases/,zh-TW,methodology,text,,200 live verified,200 local build,https://funnytools.win/methodology/public-test-cases/,"index,follow (implicit)",yes,yes,2026-08-27,32,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/methodology/randomness-security/,zh-TW,methodology,random,,200 live verified,200 local build,https://funnytools.win/methodology/randomness-security/,"index,follow (implicit)",yes,yes,2026-08-27,33,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/methodology/tool-verification/,zh-TW,methodology,general,,200 live verified,200 local build,https://funnytools.win/methodology/tool-verification/,"index,follow (implicit)",yes,yes,2026-08-27,33,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/privacy/,zh-TW,legal,general,,200 live verified,200 local build,https://funnytools.win/privacy/,"index,follow (implicit)",yes,yes,2026-09-04,30,1,no,no,0,33,4.484848484848484,2026-08-18T20:38:37Z,low,none,UNKNOWN,UNKNOWN,PROTECT,"impressions=33, position=4.484848484848484"
https://funnytools.win/shop/,zh-TW,support,general,,200 live verified,200 local build,https://funnytools.win/shop/,"index, follow",yes,yes,2026-09-04,29,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/support/,zh-TW,support,general,,200 live verified,200 local build,https://funnytools.win/support/,"index, follow",yes,yes,2026-09-04,31,1,no,no,0,22,3.909090909090909,2026-08-16T15:27:01Z,low,none,UNKNOWN,UNKNOWN,PROTECT,"impressions=22, position=3.909090909090909"
https://funnytools.win/terms/,zh-TW,legal,general,,200 live verified,200 local build,https://funnytools.win/terms/,"index,follow (implicit)",yes,yes,2026-09-04,29,1,no,no,0,40,5.55,2026-08-13T13:59:01Z,low,none,UNKNOWN,UNKNOWN,PROTECT,"impressions=40, position=5.55"
https://funnytools.win/tools/,zh-TW,hub,general,,200 live verified,200 local build,https://funnytools.win/tools/,"index,follow (implicit)",yes,yes,2026-09-04,132,1,no,no,0,1,7,2026-08-08T05:55:55Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/wedding-seating-conflict-solver/,zh-TW,other-legitimate,UNKNOWN,,200 local build,200 local build,https://funnytools.win/wedding-seating-conflict-solver/,"index, follow",yes,yes,2026-09-14,UNKNOWN,UNKNOWN,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/,zh-TW,hub,drawing,,200 live verified,200 local build,https://funnytools.win/workflows/,"index,follow (implicit)",yes,yes,2026-09-03,73,1,no,no,0,5,4.4,2026-08-19T03:52:45Z,low,none,UNKNOWN,UNKNOWN,PROTECT,"impressions=5, position=4.4"
https://funnytools.win/workflows/graduate-statistics-report-toolkit/,zh-TW,workflow,statistics,,200 live verified,200 local build,https://funnytools.win/workflows/graduate-statistics-report-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,46,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-18T08:51:34Z,low,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/teacher-exam-score-toolkit/,zh-TW,workflow,statistics,,200 live verified,200 local build,https://funnytools.win/workflows/teacher-exam-score-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,46,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-16T19:04:43Z,low,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/teacher-classroom-random-toolkit/,zh-TW,workflow,random,,200 live verified,200 local build,https://funnytools.win/workflows/teacher-classroom-random-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,51,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/student-report-toolkit/,zh-TW,workflow,general,,200 live verified,200 local build,https://funnytools.win/workflows/student-report-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,48,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-10T06:15:19Z,low,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/office-document-toolkit/,zh-TW,workflow,pdf,,200 live verified,200 local build,https://funnytools.win/workflows/office-document-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,50,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-25T03:00:50Z,high,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/creator-social-toolkit/,zh-TW,workflow,general,,200 live verified,200 local build,https://funnytools.win/workflows/creator-social-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,48,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T09:24:04Z,low,none,UNKNOWN,measured relationship present,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/daily-decision-toolkit/,zh-TW,workflow,general,,200 live verified,200 local build,https://funnytools.win/workflows/daily-decision-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,44,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/qr-barcode-publishing-toolkit/,zh-TW,workflow,general,,200 live verified,200 local build,https://funnytools.win/workflows/qr-barcode-publishing-toolkit/,"index,follow (implicit)",yes,yes,2026-09-04,44,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/grade-gpa-check-toolkit/,zh-TW,workflow,statistics,,200 live verified,200 local build,https://funnytools.win/workflows/grade-gpa-check-toolkit/,"index,follow (implicit)",yes,yes,2026-09-04,47,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/verify-tool-result/,zh-TW,workflow,general,,200 live verified,200 local build,https://funnytools.win/workflows/verify-tool-result/,"index,follow (implicit)",yes,yes,2026-09-04,33,2,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/workflows/text-cleanup-publishing-toolkit/,zh-TW,workflow,general,,200 live verified,200 local build,https://funnytools.win/workflows/text-cleanup-publishing-toolkit/,"index,follow (implicit)",yes,yes,2026-09-03,36,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,UNKNOWN,UNKNOWN,OBSERVE,No destructive decision without row-level evidence.
https://funnytools.win/tools/age-calculator/,zh-TW,tool,time,age-calculator,200 live verified,200 local build,https://funnytools.win/tools/age-calculator/,"index,follow (implicit)",yes,yes,2026-09-02,48,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-04T08:59:48Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/apa-7-report-generator/,zh-TW,tool,statistics,apa-7-report-generator,200 live verified,200 local build,https://funnytools.win/tools/apa-7-report-generator/,"index,follow (implicit)",yes,yes,2026-09-03,51,1,no,no,0,1,10,2026-08-05T07:58:07Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/bar-chart-maker/,zh-TW,tool,draw,bar-chart-maker,200 live verified,200 local build,https://funnytools.win/tools/bar-chart-maker/,"index,follow (implicit)",yes,yes,2026-09-02,51,1,yes,no,0,3,90,2026-08-13T18:43:24Z,low,none,yes,measured relationship present,PROTECT,Phase 2B treatment P2B-16; Phase 2B treatment P2B-16
https://funnytools.win/tools/barcode-generator/,zh-TW,tool,image,barcode-generator,200 live verified,200 local build,https://funnytools.win/tools/barcode-generator/,"index,follow (implicit)",yes,yes,2026-09-03,53,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/base64/,zh-TW,tool,text,base64,200 live verified,200 local build,https://funnytools.win/tools/base64/,"index,follow (implicit)",yes,yes,2026-09-02,49,1,yes,no,0,4,37.5,2026-08-21T15:50:49Z,low,none,yes,measured relationship present,PROTECT,Phase 2B treatment P2B-17; Phase 2B treatment P2B-17
https://funnytools.win/tools/break-reminder/,zh-TW,tool,time,break-reminder,200 live verified,200 local build,https://funnytools.win/tools/break-reminder/,"index,follow (implicit)",yes,yes,2026-09-02,48,1,no,yes,0,8,7.125,2026-08-18T01:16:28Z,low,none,yes,measured relationship present,PROTECT,"impressions=8, position=7.125; Phase 2B control P2B-20; Phase 2B control P2B-20"
https://funnytools.win/tools/bulk-image-compressor/,zh-TW,tool,image,bulk-image-compressor,200 live verified,200 local build,https://funnytools.win/tools/bulk-image-compressor/,"index,follow (implicit)",yes,yes,2026-08-30,44,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/business-days/,zh-TW,tool,time,business-days,200 live verified,200 local build,https://funnytools.win/tools/business-days/,"index,follow (implicit)",yes,yes,2026-09-02,52,1,no,no,1,8,4.25,2026-08-20T15:12:32Z,high,none,yes,measured relationship present,PROTECT,"historical clicks=1; impressions=8, position=4.25"
https://funnytools.win/tools/cad-2d/,zh-TW,tool,draw,cad-2d,200 live verified,200 local build,https://funnytools.win/tools/cad-2d/,"index,follow (implicit)",yes,yes,2026-09-03,50,1,no,yes,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-10T02:39:59Z,low,none,yes,UNKNOWN,PROTECT,Phase 2B control P2B-16; Phase 2B control P2B-16
https://funnytools.win/tools/case-converter/,zh-TW,tool,text,case-converter,200 live verified,200 local build,https://funnytools.win/tools/case-converter/,"index,follow (implicit)",yes,yes,2026-09-03,53,1,no,yes,0,5,8.8,2026-08-21T06:05:47Z,low,none,yes,measured relationship present,PROTECT,"impressions=5, position=8.8; Phase 2B control P2B-17; Phase 2B control P2B-17"
https://funnytools.win/tools/character-counter/,zh-TW,tool,text,character-counter,200 live verified,200 local build,https://funnytools.win/tools/character-counter/,"index,follow (implicit)",yes,yes,2026-09-03,53,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/class-rank-percentile-calculator/,zh-TW,tool,statistics,class-rank-percentile-calculator,200 live verified,200 local build,https://funnytools.win/tools/class-rank-percentile-calculator/,"index,follow (implicit)",yes,yes,2026-09-10,48,1,no,yes,3,37,10.594594594594595,2026-08-19T01:54:04Z,low,none,yes,measured relationship present,PROTECT,"e; x; p; l; i; c; i; t;  ; c; o; r; e;  ; e; d; u; c; a; t; i; o; n;  ; t; o; o; l; historical clicks=3; impressions=37, position=10.594594594594595; Phase 2B control P2B-18; Phase 2B control P2B-18"
https://funnytools.win/tools/color-generator/,zh-TW,tool,random,color-generator,200 live verified,200 local build,https://funnytools.win/tools/color-generator/,"index,follow (implicit)",yes,yes,2026-09-02,48,1,no,no,0,8,5.375,2026-08-13T14:37:00Z,low,none,yes,UNKNOWN,PROTECT,"impressions=8, position=5.375"
https://funnytools.win/tools/compound-interest/,zh-TW,tool,money,compound-interest,200 live verified,200 local build,https://funnytools.win/tools/compound-interest/,"index,follow (implicit)",yes,yes,2026-09-03,47,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-30T04:34:55Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/countdown-timer/,zh-TW,tool,time,countdown-timer,200 live verified,200 local build,https://funnytools.win/tools/countdown-timer/,"index,follow (implicit)",yes,yes,2026-09-03,53,1,yes,no,0,1,86,2026-08-14T02:47:43Z,low,none,yes,measured relationship present,PROTECT,Phase 2B treatment P2B-20; Phase 2B treatment P2B-20
https://funnytools.win/tools/cronbach-alpha-calculator/,zh-TW,tool,statistics,cronbach-alpha-calculator,200 live verified,200 local build,https://funnytools.win/tools/cronbach-alpha-calculator/,"index,follow (implicit)",yes,yes,2026-09-03,47,1,yes,no,0,3,82,2026-08-18T22:35:45Z,low,none,yes,measured relationship present,PROTECT,Phase 2B treatment P2B-18; Phase 2B treatment P2B-18
https://funnytools.win/tools/csv-to-json/,zh-TW,tool,text,csv-to-json,200 live verified,200 local build,https://funnytools.win/tools/csv-to-json/,"index,follow (implicit)",yes,yes,2026-09-03,51,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-18T22:09:13Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/date-difference/,zh-TW,tool,time,date-difference,200 live verified,200 local build,https://funnytools.win/tools/date-difference/,"index,follow (implicit)",yes,yes,2026-09-02,51,1,no,no,0,5,7.2,2026-08-14T02:47:42Z,high,none,yes,measured relationship present,PROTECT,"impressions=5, position=7.2"
https://funnytools.win/tools/delete-pdf-pages/,zh-TW,tool,pdf,delete-pdf-pages,200 live verified,200 local build,https://funnytools.win/tools/delete-pdf-pages/,"index,follow (implicit)",yes,yes,2026-09-02,49,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-19T10:39:04Z,high,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/dice-roller/,zh-TW,tool,random,dice-roller,200 live verified,200 local build,https://funnytools.win/tools/dice-roller/,"index,follow (implicit)",yes,yes,2026-09-02,51,1,no,no,0,20,5.6,2026-08-08T13:50:54Z,low,none,yes,UNKNOWN,PROTECT,"impressions=20, position=5.6"
https://funnytools.win/tools/extract-pdf-pages/,zh-TW,tool,pdf,extract-pdf-pages,200 live verified,200 local build,https://funnytools.win/tools/extract-pdf-pages/,"index,follow (implicit)",yes,yes,2026-09-03,51,1,no,no,0,8,3.5,2026-08-19T11:16:34Z,high,none,yes,measured relationship present,PROTECT,"impressions=8, position=3.5"
https://funnytools.win/tools/flowchart/,zh-TW,tool,draw,flowchart,200 live verified,200 local build,https://funnytools.win/tools/flowchart/,"index,follow (implicit)",yes,yes,2026-09-02,51,1,no,no,0,2,6.5,2026-08-17T00:46:24Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/gpa-calculator/,zh-TW,tool,study,gpa-calculator,200 live verified,200 local build,https://funnytools.win/tools/gpa-calculator/,"index,follow (implicit)",yes,yes,2026-09-03,51,1,no,yes,0,9,13.333333333333334,2026-08-13T19:33:45Z,low,none,yes,UNKNOWN,PROTECT,"impressions=9, position=13.333333333333334; Phase 2B control P2B-19; Phase 2B control P2B-19"
https://funnytools.win/tools/grade-average/,zh-TW,tool,statistics,grade-average,200 live verified,200 local build,https://funnytools.win/tools/grade-average/,"index,follow (implicit)",yes,yes,2026-09-10,53,1,no,no,1,152,7.8618421052631575,2026-09-04T14:49:37Z,high,none,yes,measured relationship present,PROTECT,"e; x; p; l; i; c; i; t;  ; c; o; r; e;  ; e; d; u; c; a; t; i; o; n;  ; t; o; o; l; historical clicks=1; impressions=152, position=7.8618421052631575"
https://funnytools.win/tools/group-generator/,zh-TW,tool,study,group-generator,200 live verified,200 local build,https://funnytools.win/tools/group-generator/,"index,follow (implicit)",yes,yes,2026-09-03,52,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-16T03:49:08Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/image-compressor/,zh-TW,tool,image,image-compressor,200 live verified,200 local build,https://funnytools.win/tools/image-compressor/,"index,follow (implicit)",yes,yes,2026-09-03,53,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/image-crop/,zh-TW,tool,image,image-crop,200 live verified,200 local build,https://funnytools.win/tools/image-crop/,"index,follow (implicit)",yes,yes,2026-09-03,51,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/image-resizer/,zh-TW,tool,image,image-resizer,200 live verified,200 local build,https://funnytools.win/tools/image-resizer/,"index,follow (implicit)",yes,yes,2026-09-03,53,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-21T12:12:53Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/image-rotate-flip/,zh-TW,tool,image,image-rotate-flip,200 live verified,200 local build,https://funnytools.win/tools/image-rotate-flip/,"index,follow (implicit)",yes,yes,2026-09-02,48,1,no,no,0,5,51.2,2026-08-13T00:55:12Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/image-to-base64/,zh-TW,tool,image,image-to-base64,200 live verified,200 local build,https://funnytools.win/tools/image-to-base64/,"index,follow (implicit)",yes,yes,2026-09-03,49,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/image-to-dxf/,zh-TW,tool,draw,image-to-dxf,200 live verified,200 local build,https://funnytools.win/tools/image-to-dxf/,"index,follow (implicit)",yes,yes,2026-08-30,44,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/images-to-pdf/,zh-TW,tool,pdf,images-to-pdf,200 live verified,200 local build,https://funnytools.win/tools/images-to-pdf/,"index,follow (implicit)",yes,yes,2026-09-03,51,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-30T04:42:19Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/independent-samples-t-test-calculator/,zh-TW,tool,statistics,independent-samples-t-test-calculator,200 live verified,200 local build,https://funnytools.win/tools/independent-samples-t-test-calculator/,"index,follow (implicit)",yes,yes,2026-09-10,51,1,no,no,UNKNOWN,UNKNOWN,UNKNOWN,2026-08-20T16:57:58Z,low,none,yes,measured relationship present,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
https://funnytools.win/tools/inflation/,zh-TW,tool,money,inflation,200 live verified,200 local build,https://funnytools.win/tools/inflation/,"index,follow (implicit)",yes,yes,2026-09-04,47,1,no,no,0,3,13.666666666666666,2026-09-04T15:50:56Z,low,none,yes,UNKNOWN,KEEP_INDEXABLE,Functional tool; zero traffic alone is not a pruning reason.
