locale,treatment_url,control_url,cluster,score,qualifies,reason
zh-TW,https://funnytools.win/tools/age-calculator/,https://funnytools.win/tools/break-reminder/,time,90,yes,same locale zh-TW; same page_type tool; same cluster time; crawl age delta 13d (10/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.671 (5/5); utility family calculator/time (2/7)
en,https://funnytools.win/en/tools/this-or-that/,https://funnytools.win/en/tools/dice-roller/,random,100,yes,same locale en; same page_type tool; same cluster random; crawl age delta 0d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/this-or-that/,https://funnytools.win/en/tools/password-generator/,random,100,yes,same locale en; same page_type tool; same cluster random; crawl age delta 1d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/this-or-that/,https://funnytools.win/en/tools/random-name-picker/,random,100,yes,same locale en; same page_type tool; same cluster random; crawl age delta 3d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/this-or-that/,https://funnytools.win/en/tools/random-number-picker/,random,90,yes,same locale en; same page_type tool; same cluster random; crawl age delta 18d (5/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/this-or-that/,https://funnytools.win/en/tools/random-wheel/,random,91,yes,same locale en; same page_type tool; same cluster random; crawl age delta 9d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/this-or-that/,https://funnytools.win/en/tools/uuid-generator/,random,90,yes,same locale en; same page_type tool; same cluster random; crawl age delta 19d (5/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/this-or-that/,https://funnytools.win/en/tools/what-to-eat/,random,96,yes,same locale en; same page_type tool; same cluster random; crawl age delta 1d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/timestamp-converter/,https://funnytools.win/en/tools/break-reminder/,time,100,yes,same locale en; same page_type tool; same cluster time; crawl age delta 2d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family time/time (7/7)
en,https://funnytools.win/en/tools/timestamp-converter/,https://funnytools.win/en/tools/business-days/,time,100,yes,same locale en; same page_type tool; same cluster time; crawl age delta 4d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family time/time (7/7)
en,https://funnytools.win/en/tools/timestamp-converter/,https://funnytools.win/en/tools/countdown-timer/,time,91,yes,same locale en; same page_type tool; same cluster time; crawl age delta 10d (10/15); internal links delta 6 (8/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family time/time (7/7)
en,https://funnytools.win/en/tools/timestamp-converter/,https://funnytools.win/en/tools/date-difference/,time,100,yes,same locale en; same page_type tool; same cluster time; crawl age delta 2d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family time/time (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/base64/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 8d (10/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/case-converter/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 2d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/character-counter/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 4d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/csv-to-json/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 5d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.724 (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/json-formatter/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 6d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/json-to-csv/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 3d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.724 (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/markdown-previewer/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 2d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/remove-duplicate-lines/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 5d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/remove-empty-lines/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 8d (10/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/sort-lines/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 13d (10/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/url-encoder/,https://funnytools.win/en/tools/word-counter/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 4d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/uuid-generator/,https://funnytools.win/en/tools/color-generator/,random,90,yes,same locale en; same page_type tool; same cluster random; crawl age delta 17d (5/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/uuid-generator/,https://funnytools.win/en/tools/dice-roller/,random,90,yes,same locale en; same page_type tool; same cluster random; crawl age delta 19d (5/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/uuid-generator/,https://funnytools.win/en/tools/password-generator/,random,90,yes,same locale en; same page_type tool; same cluster random; crawl age delta 20d (5/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/uuid-generator/,https://funnytools.win/en/tools/random-name-picker/,random,90,yes,same locale en; same page_type tool; same cluster random; crawl age delta 16d (5/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/uuid-generator/,https://funnytools.win/en/tools/random-number-picker/,random,85,yes,same locale en; same page_type tool; same cluster random; crawl age delta 37d (0/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/uuid-generator/,https://funnytools.win/en/tools/random-wheel/,random,81,yes,same locale en; same page_type tool; same cluster random; crawl age delta 28d (0/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/uuid-generator/,https://funnytools.win/en/tools/this-or-that/,random,90,yes,same locale en; same page_type tool; same cluster random; crawl age delta 19d (5/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/uuid-generator/,https://funnytools.win/en/tools/what-to-eat/,random,86,yes,same locale en; same page_type tool; same cluster random; crawl age delta 18d (5/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/webp-to-jpg/,https://funnytools.win/en/tools/image-crop/,image,95,yes,same locale en; same page_type tool; same cluster image; crawl age delta 1d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family image/image (7/7)
en,https://funnytools.win/en/tools/webp-to-jpg/,https://funnytools.win/en/tools/image-rotate-flip/,image,95,yes,same locale en; same page_type tool; same cluster image; crawl age delta 6d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family image/image (7/7)
en,https://funnytools.win/en/tools/webp-to-jpg/,https://funnytools.win/en/tools/image-to-base64/,image,90,yes,same locale en; same page_type tool; same cluster image; crawl age delta 8d (10/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family image/image (7/7)
en,https://funnytools.win/en/tools/webp-to-jpg/,https://funnytools.win/en/tools/jpg-to-png/,image,95,yes,same locale en; same page_type tool; same cluster image; crawl age delta 3d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family image/image (7/7)
en,https://funnytools.win/en/tools/webp-to-jpg/,https://funnytools.win/en/tools/jpg-to-webp/,image,95,yes,same locale en; same page_type tool; same cluster image; crawl age delta 1d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family image/image (7/7)
en,https://funnytools.win/en/tools/webp-to-jpg/,https://funnytools.win/en/tools/png-to-jpg/,image,85,yes,same locale en; same page_type tool; same cluster image; crawl age delta 15d (5/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family image/image (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/class-rank-percentile-calculator/,statistics,100,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 0d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 1-10/1-10 (8/8); similarity low-similarity-0.700 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/cronbach-alpha-calculator/,statistics,95,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 14d (10/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 1-10/1-10 (8/8); similarity low-similarity-0.700 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/grade-average/,statistics,95,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 12d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 1-10/1-10 (8/8); similarity low-similarity-0.700 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/independent-samples-t-test-calculator/,statistics,96,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 2d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.700 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/normalized-score-converter/,statistics,100,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 0d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 1-10/1-10 (8/8); similarity low-similarity-0.700 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/percentage-calculator/,statistics,100,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 7d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 1-10/1-10 (8/8); similarity low-similarity-0.700 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/percentile-rank-calculator/,statistics,100,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 7d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/1-10 (8/8); similarity low-similarity-0.700 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/standard-deviation/,statistics,91,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 10d (10/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.700 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/t-score-calculator/,statistics,95,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 3d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 1-10/1-10 (8/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/teacher-exam-score-converter/,statistics,100,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 3d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/1-10 (8/8); similarity low-similarity-0.700 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/weighted-average-calculator/,https://funnytools.win/en/tools/z-score-calculator/,statistics,96,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 2d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/what-to-eat/,https://funnytools.win/en/tools/color-generator/,random,96,yes,same locale en; same page_type tool; same cluster random; crawl age delta 1d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/what-to-eat/,https://funnytools.win/en/tools/dice-roller/,random,96,yes,same locale en; same page_type tool; same cluster random; crawl age delta 1d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/what-to-eat/,https://funnytools.win/en/tools/password-generator/,random,96,yes,same locale en; same page_type tool; same cluster random; crawl age delta 2d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/what-to-eat/,https://funnytools.win/en/tools/random-name-picker/,random,96,yes,same locale en; same page_type tool; same cluster random; crawl age delta 2d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/what-to-eat/,https://funnytools.win/en/tools/random-number-picker/,random,86,yes,same locale en; same page_type tool; same cluster random; crawl age delta 19d (5/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/what-to-eat/,https://funnytools.win/en/tools/random-wheel/,random,95,yes,same locale en; same page_type tool; same cluster random; crawl age delta 10d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 1-10/1-10 (8/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/what-to-eat/,https://funnytools.win/en/tools/this-or-that/,random,96,yes,same locale en; same page_type tool; same cluster random; crawl age delta 1d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/what-to-eat/,https://funnytools.win/en/tools/uuid-generator/,random,86,yes,same locale en; same page_type tool; same cluster random; crawl age delta 18d (5/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 1-10/0 (4/8); similarity similarity-not-recorded (5/5); utility family random/random (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/base64/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 12d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/case-converter/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 6d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/character-counter/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 8d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/csv-to-json/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 9d (10/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.724 (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/json-formatter/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 2d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/json-to-csv/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 7d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.724 (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/markdown-previewer/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 6d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/remove-duplicate-lines/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 9d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/remove-empty-lines/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 12d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/sort-lines/,text,95,yes,same locale en; same page_type tool; same cluster text; crawl age delta 9d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/word-counter/,https://funnytools.win/en/tools/url-encoder/,text,100,yes,same locale en; same page_type tool; same cluster text; crawl age delta 4d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family text/text (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/class-rank-percentile-calculator/,statistics,96,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 2d (15/15); internal links delta 4 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/cronbach-alpha-calculator/,statistics,91,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 12d (10/15); internal links delta 5 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/grade-average/,statistics,91,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 10d (10/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/independent-samples-t-test-calculator/,statistics,100,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 4d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/normalized-score-converter/,statistics,96,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 2d (15/15); internal links delta 5 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/percentage-calculator/,statistics,96,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 5d (15/15); internal links delta 3 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/percentile-rank-calculator/,statistics,96,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 5d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/standard-deviation/,statistics,95,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 8d (10/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/t-score-calculator/,statistics,91,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 5d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/teacher-exam-score-converter/,statistics,96,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 1d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
en,https://funnytools.win/en/tools/z-score-calculator/,https://funnytools.win/en/tools/weighted-average-calculator/,statistics,96,yes,same locale en; same page_type tool; same cluster statistics; crawl age delta 2d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/1-10 (4/8); similarity low-similarity-0.764 (5/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,https://funnytools.win/es/herramientas/calculadora-desviacion-estandar/,statistics,95,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 10d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,https://funnytools.win/es/herramientas/calculadora-media-ponderada/,statistics,100,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 6d (15/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,https://funnytools.win/es/herramientas/calculadora-nota-oposicion-docente/,statistics,95,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 10d (10/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,https://funnytools.win/es/herramientas/calculadora-percentil-ranking-clase/,statistics,100,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 2d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,https://funnytools.win/es/herramientas/calculadora-porcentajes/,statistics,95,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 13d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,https://funnytools.win/es/herramientas/calculadora-promedio-notas/,statistics,95,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 13d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,https://funnytools.win/es/herramientas/calculadora-puntuacion-t/,statistics,90,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 11d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,https://funnytools.win/es/herramientas/calculadora-puntuacion-z/,statistics,85,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 21d (5/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,https://funnytools.win/es/herramientas/calculadora-t-muestras-independientes/,statistics,95,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 6d (15/15); internal links delta 1 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity high-risk-marker (0/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,https://funnytools.win/es/herramientas/conversor-puntuaciones-estandarizadas/,statistics,100,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 4d (15/15); internal links delta 0 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
es,https://funnytools.win/es/herramientas/calculadora-desviacion-estandar/,https://funnytools.win/es/herramientas/calculadora-alfa-cronbach/,statistics,95,yes,same locale es; same page_type tool; same cluster statistics; crawl age delta 10d (10/15); internal links delta 2 (12/12); crawl depth matched; impression bucket 0/0 (8/8); similarity similarity-not-recorded (5/5); utility family calculator/calculator (7/7)
